molregno,chembl_id,chirality,molecule_type,canonical_smiles,alogp,molecular_species,action_type
24418,CHEMBL282042,1,Small molecule,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,3.09,NEUTRAL,INHIBITOR
88100,CHEMBL163,1,Small molecule,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,5.91,NEUTRAL,INHIBITOR
213505,CHEMBL1205,1,Small molecule,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,4.75,NEUTRAL,INHIBITOR
17347,CHEMBL116,1,Small molecule,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,2.4,NEUTRAL,INHIBITOR
674685,CHEMBL1200734,1,Small molecule,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1.[Ca+2],2.52,ACID,INHIBITOR
17169,CHEMBL114,1,Small molecule,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,3.09,NEUTRAL,INHIBITOR
37316,CHEMBL729,1,Small molecule,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,4.33,NEUTRAL,INHIBITOR
372438,CHEMBL222559,1,Small molecule,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,7.33,ACID,INHIBITOR
675078,CHEMBL1201127,1,Small molecule,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1.CCO,2.38,NEUTRAL,INHIBITOR
563318,CHEMBL1735,1,Small molecule,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O,2.87,NEUTRAL,INHIBITOR
674629,CHEMBL1200678,1,Small molecule,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,4.21,NEUTRAL,INHIBITOR
630396,CHEMBL1083385,1,Small molecule,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,3.67,NEUTRAL,ANTAGONIST
551003,CHEMBL1717,2,Small molecule,Cl.Clc1ccccc1CN1CCc2sccc2C1,3.96,NEUTRAL,ANTAGONIST
416772,CHEMBL398435,1,Small molecule,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,2.01,NEUTRAL,NEGATIVE ALLOSTERIC MODULATOR
675724,CHEMBL1201773,0,Small molecule,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl,3.89,NEUTRAL,ANTAGONIST
674754,CHEMBL1200803,1,Small molecule,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,3.86,BASE,ANTAGONIST
230999,CHEMBL1240,2,Small molecule,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],4.73,NEUTRAL,ANTAGONIST
594843,CHEMBL1768,0,Small molecule,CC(C[N+](C)(C)C)OC(N)=O.[Cl-],0.18,NEUTRAL,AGONIST
675716,CHEMBL1201765,1,Small molecule,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O,5.38,BASE,ANTAGONIST
674886,CHEMBL1200935,1,Small molecule,Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,3.96,BASE,ANTAGONIST
445395,CHEMBL517712,0,Small molecule,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,1.93,BASE,ANTAGONIST
1418097,CHEMBL2146146,0,Small molecule,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,1.93,BASE,ANTAGONIST
1594639,CHEMBL3084748,1,Small molecule,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],3.77,NEUTRAL,ANTAGONIST
229058,CHEMBL1231,0,Small molecule,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,3.34,BASE,ANTAGONIST
170395,CHEMBL1133,0,Small molecule,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,3.34,BASE,ANTAGONIST
1102940,CHEMBL1722209,1,Small molecule,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)C(O)C(O)C(=O)O,5.34,BASE,ANTAGONIST
1277553,CHEMBL1946170,2,Small molecule,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,5.69,NEUTRAL,INHIBITOR
674436,CHEMBL1200485,2,Small molecule,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,5.55,NEUTRAL,INHIBITOR
450864,CHEMBL1567,2,Small molecule,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,3.33,BASE,INHIBITOR
33576,CHEMBL24828,2,Small molecule,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,5,BASE,INHIBITOR
675684,CHEMBL1201733,2,Small molecule,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,3.14,NEUTRAL,INHIBITOR
675072,CHEMBL1201121,1,Small molecule,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+],1.41,ACID,INHIBITOR
675067,CHEMBL1201116,1,Small molecule,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,1.41,ACID,INHIBITOR
171062,CHEMBL1134,2,Small molecule,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],3.52,,PARTIAL AGONIST
674708,CHEMBL1200757,1,Small molecule,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],6.11,NEUTRAL,ANTAGONIST
674592,CHEMBL1200641,1,Small molecule,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,8.07,NEUTRAL,ANTAGONIST
674944,CHEMBL1200993,2,Small molecule,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],5.45,NEUTRAL,ANTAGONIST
699450,CHEMBL1237099,0,Small molecule,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC.[Cl-].[Cl-],,,ANTAGONIST
674500,CHEMBL1200549,1,Small molecule,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1.[Br-],6.91,BASE,ANTAGONIST
674673,CHEMBL1200722,1,Small molecule,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-],3.63,NEUTRAL,ANTAGONIST
674478,CHEMBL1200527,0,Small molecule,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,8.07,NEUTRAL,ANTAGONIST
567201,CHEMBL1739,1,Small molecule,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-],7.45,NEUTRAL,ANTAGONIST
101924,CHEMBL984,0,Small molecule,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2.[Cl-].[Cl-],,,ANTAGONIST
674599,CHEMBL1200648,1,Small molecule,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1.[Br-],4.41,NEUTRAL,ANTAGONIST
101810,CHEMBL983,2,Small molecule,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],0.27,NEUTRAL,AGONIST
2197692,CHEMBL3989821,1,Small molecule,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.Cl.O.O.O.O.O.[Cl-],6.7,NEUTRAL,ANTAGONIST
674580,CHEMBL1200629,1,Small molecule,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],5.97,BASE,ANTAGONIST
33576,CHEMBL24828,2,Small molecule,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,5,BASE,INHIBITOR
261343,CHEMBL1308,2,Small molecule,Cc1cn[nH]c1,0.72,NEUTRAL,INHIBITOR
33986,CHEMBL141,1,Small molecule,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,-0.59,NEUTRAL,INHIBITOR
33986,CHEMBL141,1,Small molecule,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,-0.59,NEUTRAL,INHIBITOR
33986,CHEMBL141,1,Small molecule,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,-0.59,NEUTRAL,INHIBITOR
33576,CHEMBL24828,2,Small molecule,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,5,BASE,INHIBITOR
284208,CHEMBL1341,2,Small molecule,COC(F)(F)C(Cl)Cl,2.03,NEUTRAL,AGONIST
674684,CHEMBL1200733,0,Small molecule,FC(F)OC(F)C(F)(F)F,2.08,NEUTRAL,POSITIVE MODULATOR
238429,CHEMBL1257,0,Small molecule,FC(F)OC(F)(F)C(F)Cl,2.35,NEUTRAL,POSITIVE MODULATOR
674645,CHEMBL1200694,2,Small molecule,FCOC(C(F)(F)F)C(F)(F)F,2.42,NEUTRAL,POSITIVE MODULATOR
85649,CHEMBL931,0,Small molecule,FC(F)(F)C(Cl)Br,2.51,NEUTRAL,POSITIVE MODULATOR
238127,CHEMBL1256,0,Small molecule,FC(F)OC(Cl)C(F)(F)F,2.35,NEUTRAL,POSITIVE MODULATOR
454382,CHEMBL1597,0,Small molecule,OCC(S)CS,0.21,NEUTRAL,CHELATING AGENT
8193,CHEMBL497,2,Small molecule,Oc1c(I)cc(Cl)c2cccnc12,3.2,NEUTRAL,CHELATING AGENT
369179,CHEMBL1430,1,Small molecule,CC(C)(S)[C@@H](N)C(=O)O,0.11,ZWITTERION,CHELATING AGENT
2197648,CHEMBL3989777,2,Small molecule,Cl.Cl.NCCNCCNCCN,-1.92,BASE,CHELATING AGENT
8193,CHEMBL497,2,Small molecule,Oc1c(I)cc(Cl)c2cccnc12,3.2,NEUTRAL,CHELATING AGENT
564990,CHEMBL550348,2,Small molecule,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,3.71,ACID,CHELATING AGENT
230444,CHEMBL1234,2,Small molecule,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O,0.92,BASE,CHELATING AGENT
8193,CHEMBL497,2,Small molecule,Oc1c(I)cc(Cl)c2cccnc12,3.2,NEUTRAL,CHELATING AGENT
1376013,CHEMBL2103743,1,Small molecule,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,1.54,NEUTRAL,INHIBITOR
674903,CHEMBL1200952,1,Small molecule,CN[C@@H](C)Cc1ccccc1.Cl,1.84,BASE,INHIBITOR
46385,CHEMBL781,0,Small molecule,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,2.61,NEUTRAL,INHIBITOR
2197701,CHEMBL3989830,0,Small molecule,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl.O,4.74,BASE,INHIBITOR
547681,CHEMBL1703,2,Small molecule,CN(C)C(=N)N=C(N)N.Cl,-1.03,BASE,INHIBITOR
27029,CHEMBL628,2,Small molecule,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.19,NEUTRAL,INHIBITOR
674826,CHEMBL1200875,2,Small molecule,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,4.41,NEUTRAL,INHIBITOR
14125,CHEMBL548,1,Small molecule,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,3.25,ACID,AGONIST
495572,CHEMBL1657,2,Small molecule,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,4.43,NEUTRAL,AGONIST
2208,CHEMBL38,2,Small molecule,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,5.6,ACID,AGONIST
119498,CHEMBL1023,2,Small molecule,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,6.1,ACID,AGONIST
33216,CHEMBL705,2,Small molecule,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,5.6,ACID,AGONIST
169652,CHEMBL1131,2,Small molecule,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,5.17,ACID,AGONIST
4193,CHEMBL464,2,Small molecule,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,5.65,NEUTRAL,AGONIST
485738,CHEMBL1643,1,Small molecule,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,-3.01,NEUTRAL,INHIBITOR
2335036,CHEMBL4297065,1,Small molecule,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)C2CC(=O)O1.CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@H]4C(C)=C[C@H]3[C@@H]2CC(=O)O1,,,AGONIST
529987,CHEMBL1690,0,Small molecule,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,3.78,BASE,ANTAGONIST
465356,CHEMBL1614,1,Small molecule,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@]4(C)[C@H]5C[C@@H](O)[C@]6(C)[C@@H](C7=CC(=O)OC7)CC[C@]6(O)[C@@H]5CC[C@@H]4C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1,0.04,NEUTRAL,INHIBITOR
419508,CHEMBL254219,1,Small molecule,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,3.25,NEUTRAL,INHIBITOR
581814,CHEMBL1751,1,Small molecule,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,2.22,NEUTRAL,INHIBITOR
1926906,CHEMBL3545057,1,Small molecule,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,3.82,NEUTRAL,INHIBITOR
284208,CHEMBL1341,2,Small molecule,COC(F)(F)C(Cl)Cl,2.03,NEUTRAL,POSITIVE MODULATOR
635,CHEMBL407,2,Small molecule,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1.77,NEUTRAL,ALLOSTERIC ANTAGONIST
1369640,CHEMBL2096631,0,Small molecule,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-],2.58,ACID,POSITIVE ALLOSTERIC MODULATOR
2431,CHEMBL451,2,Small molecule,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,2.95,ACID,POSITIVE ALLOSTERIC MODULATOR
674654,CHEMBL1200703,2,Small molecule,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl,2.95,ACID,POSITIVE ALLOSTERIC MODULATOR
721,CHEMBL12,2,Small molecule,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.15,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
421334,CHEMBL1522,1,Small molecule,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1.57,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
16506,CHEMBL568,0,Small molecule,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,2.45,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
99389,CHEMBL979,2,Small molecule,CCCC(C)(COC(N)=O)COC(N)=O,0.98,NEUTRAL,AGONIST
111390,CHEMBL70418,2,Small molecule,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,3.37,ACID,POSITIVE ALLOSTERIC MODULATOR
27648,CHEMBL661,2,Small molecule,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,3.58,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
27419,CHEMBL646,2,Small molecule,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,4.23,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
2524,CHEMBL454,2,Small molecule,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0.96,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
2465,CHEMBL452,2,Small molecule,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,3.04,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
674684,CHEMBL1200733,0,Small molecule,FC(F)OC(F)C(F)(F)F,2.08,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
49847,CHEMBL285674,2,Small molecule,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,3.27,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
674753,CHEMBL1200802,0,Small molecule,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,0.96,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
674933,CHEMBL1200982,0,Small molecule,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],0.79,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
151300,CHEMBL1102,0,Small molecule,CCC1(c2ccccc2)CCC(=O)NC1=O,1.77,NEUTRAL,POSITIVE MODULATOR
1359038,CHEMBL2068724,2,Small molecule,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],-0.6,ACID,POSITIVE MODULATOR
16959,CHEMBL580,0,Small molecule,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,3.1,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
238429,CHEMBL1257,0,Small molecule,FC(F)OC(F)(F)C(F)Cl,2.35,NEUTRAL,POSITIVE MODULATOR
19469,CHEMBL591,0,Small molecule,C#CC(O)(/C=C/Cl)CC,1.51,NEUTRAL,POSITIVE MODULATOR
2408,CHEMBL450,2,Small molecule,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.5,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
38588,CHEMBL30219,0,Small molecule,C=CCC1(C(C)C#CCC)C(=O)[N-]C(=O)N(C)C1=O.[Na+],1.31,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
674741,CHEMBL1200790,0,Small molecule,CCC1(CC)C(=O)NCC(C)C1=O,1.13,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
674371,CHEMBL1200420,2,Small molecule,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,4.32,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
95969,CHEMBL969,2,Small molecule,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,3.93,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
65728,CHEMBL856,2,Small molecule,CCC1(c2ccccc2)C(=O)NCNC1=O,0.54,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
11819,CHEMBL526,2,Small molecule,CC(C)c1cccc(C(C)C)c1O,3.64,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
674423,CHEMBL1200472,2,Small molecule,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,5.03,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
2327,CHEMBL448,0,Small molecule,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.18,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
95978,CHEMBL971,0,Small molecule,CCCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],1.18,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
674854,CHEMBL1200903,0,Small molecule,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],1.35,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
674645,CHEMBL1200694,2,Small molecule,FCOC(C(F)(F)F)C(F)(F)F,2.42,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
95909,CHEMBL967,0,Small molecule,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.47,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
675016,CHEMBL1201065,0,Small molecule,C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O.[Na+],1.93,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
38569,CHEMBL738,0,Small molecule,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],1.35,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
29090,CHEMBL681,1,Small molecule,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,2.67,NEUTRAL,POSITIVE MODULATOR
2197595,CHEMBL3989724,2,Small molecule,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21.Cl.Cl,4,BASE,POSITIVE ALLOSTERIC MODULATOR
95970,CHEMBL970,2,Small molecule,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,4.09,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
85649,CHEMBL931,0,Small molecule,FC(F)(F)C(Cl)Br,2.51,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
238127,CHEMBL1256,0,Small molecule,FC(F)OC(Cl)C(F)(F)F,2.35,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
366279,CHEMBL220492,1,Small molecule,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,-0.4,NEUTRAL,POSITIVE MODULATOR
674740,CHEMBL1200789,2,Small molecule,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+],1.47,ACID,POSITIVE MODULATOR
2197691,CHEMBL3989820,2,Small molecule,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,3.25,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
421332,CHEMBL1521,2,Small molecule,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,2.64,NEUTRAL,POSITIVE ALLOSTERIC MODULATOR
